pkey,Occupation_42,Is_student,activity_type,INSEE,AGE_2018,DEGREE,SEX,household_type,target
53650,"csp_7_8",FALSE,"TACT2-1","59606",65,"hd.1","Female","ft12","I"
53651,"csp_7_5",FALSE,"TACT2-1","59606",63,"hd.1.6","Female","ft44","I"
53653,"csp_7_5",FALSE,"TACT2-1","59606",73,"hd.1.6","Female","ft44","I"
53654,"csp_2_1",FALSE,"TACT1-1","59606",70,"hd.1.3","Male","ft11","I"
53655,"csp_6_2",FALSE,"TACT1-1","59606",52,"hd.3","Male","ft41","I"
53657,"csp_4_6",FALSE,"TACT1-1","59607",41,"hd.1.7","Female","ft32","I"
53661,"csp_5_5",FALSE,"TACT1-2","59610",46,"hd.1.4","Male","ft11","I"
53662,"csp_8_5",FALSE,"TACT2-5","59610",57,"hd.1.6","Female","ft12","I"
53663,"csp_4_6",FALSE,"TACT1-1","59610",35,"hd.1.3","Female","ft41","I"
53664,"csp_4_2",FALSE,"TACT1-2","59610",30,"hd.1.4","Female","ft42","I"
53665,"csp_6_2",FALSE,"TACT1-2","59610",27,"hd.1.7","Female","ft41","I"
53666,"csp_7_8",FALSE,"TACT2-1","59611",71,"hd.1.1","Male","ft44","I"
53668,"csp_7_5",FALSE,"TACT2-1","59612",70,"hd.1.3","Female","ft12","I"
53669,"csp_7_2",FALSE,"TACT2-1","59613",80,"hd.1","Male","ft11","I"
53671,"csp_8_4",TRUE,"TACT2-2","59614",18,"hd.1.2","Female","ft32","I"
53672,"csp_8_5",TRUE,"TACT2-5","59615",17,"hd.1.2","Female","ft41","I"
53673,"csp_7_1",FALSE,"TACT2-1","59615",98,"hd.1.1","Male","ft11","I"
53674,"csp_6_7",FALSE,"TACT1-1","59615",36,"hd.2","Male","ft41","N"
53678,"csp_7_5",FALSE,"TACT2-1","59616",65,"hd.3","Female","ft44","I"
53679,"csp_4_2",FALSE,"TACT1-1","59616",33,"hd.1.8","Male","ft41","I"
53680,"csp_5_5",FALSE,"TACT1-1","59616",35,"hd.1.3","Female","ft41","N"
53683,"csp_5_6",FALSE,"TACT1-1","59617",63,"hd.1.1","Female","ft12","I"
53684,"csp_7_7",FALSE,"TACT2-1","59619",82,"hd.1.2","Female","ft12","N"
53689,"csp_8_5",FALSE,"TACT2-5","59624",52,"hd.2","Male","ft11","I"
53690,"csp_8_4",TRUE,"TACT2-2","59624",17,"hd.1.2","Male","ft42","I"
53691,"csp_8_5",TRUE,"TACT2-2","59624",15,"hd.3","Male","ft41","I"
53692,"csp_4_7",FALSE,"TACT1-1","59624",58,"hd.1.5","Male","ft41","I"
53693,"csp_8_4",TRUE,"TACT2-2","59624",25,"hd.1.7","Female","ft12","I"
53695,"csp_5_4",FALSE,"TACT1-1","59626",29,"hd.1.6","Female","ft43","I"
53696,"csp_3_8",FALSE,"TACT1-1","59627",36,"hd.1.8","Female","ft41","N"
53701,"csp_6_7",FALSE,"TACT1-1","59630",36,"hd.1.4","Female","ft43","I"
53703,"csp_7_5",FALSE,"TACT2-1","59630",67,"hd.1.4","Male","ft44","I"
53704,"csp_6_2",FALSE,"TACT1-1","59631",43,"hd.3","Male","ft41","I"
53706,"csp_8_4",TRUE,"TACT2-2","59631",16,"hd.1.1","Female","ft41","I"
53708,"csp_7_7",FALSE,"TACT2-1","59631",88,"hd.1.3","Female","ft12","N"
53711,"csp_6_7",FALSE,"TACT1-2","59632",36,"hd.1.3","Male","ft11","I"
53712,"csp_8_4",TRUE,"TACT2-2","59632",17,"hd.3","Female","ft44","I"
53713,"csp_7_5",FALSE,"TACT2-1","59632",75,"hd.1.4","Male","ft44","I"
53714,"csp_3_8",TRUE,"TACT1-1","59632",30,"hd.1.7","Male","ft41","I"
53715,"csp_5_4",FALSE,"TACT1-2","59632",43,"hd.1.5","Female","ft42","I"
53717,"csp_8_1",FALSE,"TACT1-2","59632",26,"hd.1.7","Male","ft43","I"
53718,"csp_3_4",FALSE,"TACT1-1","59632",44,"hd.1.8","Female","ft41","I"
53721,"csp_7_7",FALSE,"TACT2-1","59632",79,"hd.2","Female","ft12","N"
53722,"csp_4_6",FALSE,"TACT1-1","59634",34,"hd.1.5","Male","ft41","I"
53723,"csp_7_5",FALSE,"TACT2-1","59636",72,"hd.1.4","Female","ft12","I"
53724,"csp_6_2",FALSE,"TACT1-2","59636",38,"hd.1.3","Male","ft44","I"
53727,"csp_8_5",FALSE,"TACT2-5","59636",36,"hd.3","Male","ft43","I"
53729,"csp_8_4",TRUE,"TACT2-2","59636",19,"hd.1.3","Female","ft41","N"
53734,"csp_5_4",FALSE,"TACT1-2","59636",58,"hd.1.3","Female","ft32","N"
53735,"csp_5_3",FALSE,"TACT1-1","59636",57,"hd.1.4","Male","ft41","I"
53736,"csp_8_5",FALSE,"TACT2-5","59636",22,"hd.3","Male","ft43","I"
53739,"csp_8_4",TRUE,"TACT2-2","59636",19,"hd.2","Female","ft42","N"
53743,"csp_7_5",FALSE,"TACT2-1","59638",63,"hd.1.3","Male","ft44","I"
53745,"csp_7_5",FALSE,"TACT2-1","59640",71,"hd.1.3","Male","ft20","I"
53748,"csp_6_8",FALSE,"TACT1-1","59641",40,"hd.1.6","Male","ft32","I"
53749,"csp_8_5",FALSE,"TACT2-5","59641",59,"hd.1.4","Female","ft32","I"
53752,"csp_6_5",FALSE,"TACT1-2","59642",29,"hd.1.4","Male","ft43","I"
53754,"csp_8_4",TRUE,"TACT2-2","59645",21,"hd.1.6","Female","ft41","N"
53758,"csp_8_4",TRUE,"TACT2-2","59646",26,"hd.1.7","Male","ft11","I"
53759,"csp_7_7",FALSE,"TACT2-1","59646",95,"hd.1.4","Female","ft32","I"
53760,"csp_5_5",TRUE,"TACT1-1","59646",23,"hd.1.5","Male","ft41","I"
53762,"csp_4_6",FALSE,"TACT1-2","59646",37,"hd.1.3","Male","ft41","I"
53763,"csp_4_3",FALSE,"TACT1-1","59646",47,"hd.1.3","Female","ft41","I"
53766,"csp_6_3",FALSE,"TACT1-1","59646",53,"hd.1.3","Male","ft41","I"
53770,"csp_4_6",FALSE,"TACT1-2","59646",57,"hd.1.4","Female","ft44","I"
53771,"csp_7_7",FALSE,"TACT2-1","59646",73,"hd.1.4","Male","ft11","I"
53772,"csp_7_8",FALSE,"TACT2-1","59646",69,"hd.1.3","Male","ft44","I"
53774,"csp_8_5",TRUE,"TACT2-2","59646",15,"hd.3","Male","ft44","I"
53775,"csp_5_2",FALSE,"TACT1-1","59646",60,"hd.1.1","Female","ft41","N"
53776,"csp_5_2",FALSE,"TACT1-1","59646",80,"hd.1.1","Female","ft12","N"
53777,"csp_6_7",FALSE,"TACT1-1","59646",62,"hd.3","Male","ft41","I"
53779,"csp_4_6",FALSE,"TACT1-1","59647",56,"hd.1.6","Female","ft32","I"
53780,"csp_8_1",FALSE,"TACT1-2","59648",26,"hd.1.2","Female","ft31","N"
53783,"csp_4_6",FALSE,"TACT1-1","59648",30,"hd.1.8","Female","ft43","I"
53784,"csp_6_3",FALSE,"TACT1-2","59648",61,"hd.2","Male","ft44","I"
53787,"csp_8_5",FALSE,"TACT2-4","59648",56,"hd.1.6","Female","ft42","I"
53789,"csp_2_2",FALSE,"TACT1-1","59648",51,"hd.1.6","Female","ft41","N"
53790,"csp_7_8",FALSE,"TACT2-1","59648",86,"hd.2","Male","ft44","I"
53791,"csp_6_7",FALSE,"TACT1-1","59648",38,"hd.1.3","Male","ft42","I"
53795,"csp_3_8",FALSE,"TACT1-1","59648",34,"hd.1.8","Female","ft12","N"
53796,"csp_8_4",TRUE,"TACT2-2","59648",15,"hd.1.2","Female","ft42","I"
53797,"csp_8_4",TRUE,"TACT2-2","59648",22,"hd.1.4","Male","ft42","I"
53798,"csp_7_8",FALSE,"TACT2-1","59649",95,"hd.1.1","Female","ft12","I"
53799,"csp_8_4",TRUE,"TACT2-2","59650",22,"hd.1.7","Male","ft11","N"
53800,"csp_3_8",FALSE,"TACT1-1","59650",27,"hd.1.7","Male","ft41","N"
53809,"csp_7_5",FALSE,"TACT2-1","59650",63,"hd.1.6","Female","ft12","N"
53810,"csp_6_4",FALSE,"TACT1-1","59650",39,"hd.1.5","Male","ft32","I"
53811,"csp_7_2",FALSE,"TACT2-1","59650",69,"hd.1.3","Female","ft12","I"
53813,"csp_7_5",FALSE,"TACT2-1","59650",84,"hd.1.3","Male","ft44","I"
53814,"csp_7_7",FALSE,"TACT2-1","59650",69,"hd.1.6","Male","ft11","I"
53816,"csp_7_8",FALSE,"TACT2-1","59650",64,"hd.1.3","Male","ft43","I"
53817,"csp_6_7",FALSE,"TACT1-1","59650",55,"hd.3","Male","ft41","I"
53818,"csp_4_2",FALSE,"TACT1-1","59650",53,"hd.1.7","Female","ft32","I"
53820,"csp_6_4",FALSE,"TACT1-1","59650",45,"hd.1.3","Male","ft42","I"
53822,"csp_8_4",TRUE,"TACT2-2","59650",20,"hd.1.2","Male","ft44","I"
53823,"csp_8_4",TRUE,"TACT2-2","59650",16,"hd.1.1","Female","ft31","I"
53824,"csp_2_3",FALSE,"TACT1-1","59650",49,"hd.1.6","Male","ft42","I"
53828,"csp_8_5",FALSE,"TACT2-4","59650",38,"hd.3","Female","ft42","I"
53829,"csp_4_6",FALSE,"TACT1-1","59650",45,"hd.1.7","Female","ft41","I"
53830,"csp_5_5",FALSE,"TACT1-1","59650",30,"hd.1.7","Female","ft41","N"
53832,"csp_8_5",TRUE,"TACT2-2","59650",16,"hd.3","Female","ft41","I"
53833,"csp_8_4",TRUE,"TACT2-2","59650",19,"hd.1.2","Female","ft41","I"
53835,"csp_7_5",FALSE,"TACT2-1","59650",74,"hd.1.3","Male","ft44","I"
53839,"csp_6_3",FALSE,"TACT1-1","59650",33,"hd.3","Male","ft42","N"
53840,"csp_7_5",FALSE,"TACT2-1","59650",65,"hd.1.3","Male","ft44","I"
53842,"csp_7_7",FALSE,"TACT2-1","59650",80,"hd.1.2","Female","ft44","N"
53845,"csp_7_4",FALSE,"TACT2-1","59650",72,"hd.1.8","Male","ft44","I"
53847,"csp_8_5",FALSE,"TACT2-5","59650",56,"hd.2","Male","ft44","I"
53853,"csp_3_7",FALSE,"TACT1-1","59650",44,"hd.1.6","Male","ft41","I"
53855,"csp_7_4",FALSE,"TACT2-1","59650",74,"hd.1.3","Male","ft11","I"
53856,"csp_4_8",FALSE,"TACT1-1","59651",43,"hd.1.3","Male","ft11","I"
53863,"csp_3_3",FALSE,"TACT1-1","59653",54,"hd.1.7","Male","ft41","I"
53864,"csp_7_7",FALSE,"TACT2-1","59653",77,"hd.1.1","Female","ft44","I"
53865,"csp_4_2",FALSE,"TACT1-1","59653",41,"hd.1.6","Female","ft41","I"
53866,"csp_6_4",FALSE,"TACT1-1","59653",67,"hd.1.1","Female","ft41","I"
53867,"csp_6_7",FALSE,"TACT1-1","59653",47,"hd.1","Male","ft11","I"
53869,"csp_8_4",TRUE,"TACT2-2","59653",18,"hd.1.3","Male","ft41","I"
53870,"csp_5_3",FALSE,"TACT1-2","59653",44,"hd.1.4","Male","ft44","I"
53875,"csp_8_6",FALSE,"TACT2-5","59653",62,"hd.1","Male","ft32","I"
53878,"csp_8_5",FALSE,"TACT2-5","59654",47,"hd.2","Male","ft44","I"
53882,"csp_6_2",FALSE,"TACT1-1","59654",36,"hd.1.5","Male","ft41","N"
53883,"csp_8_4",TRUE,"TACT2-2","59654",19,"hd.1.2","Male","ft41","N"
53884,"csp_8_5",FALSE,"TACT2-5","59654",32,"hd.1","Female","ft42","I"
53887,"csp_8_4",TRUE,"TACT2-2","59654",19,"hd.3","Male","ft41","I"
53891,"csp_7_8",FALSE,"TACT2-1","59656",89,"hd.2","Female","ft12","N"
53892,"csp_6_2",FALSE,"TACT1-1","59656",40,"hd.1.3","Male","ft44","I"
53893,"csp_3_4",FALSE,"TACT1-1","59656",31,"hd.1.9","Female","ft12","I"
53896,"csp_8_5",FALSE,"TACT2-4","59656",61,"hd.1.3","Female","ft42","I"
53897,"csp_8_4",TRUE,"TACT2-2","59656",19,"hd.3","Male","ft11","I"
53901,"csp_6_4",FALSE,"TACT1-1","59657",56,"hd.1.3","Male","ft11","I"
53903,"csp_4_3",FALSE,"TACT1-1","59659",31,"hd.1.6","Female","ft41","N"
53904,"csp_4_7",FALSE,"TACT1-2","59659",37,"hd.1.2","Male","ft43","I"
53908,"csp_4_3",FALSE,"TACT1-1","59659",50,"hd.1.6","Female","ft41","N"
53913,"csp_3_8",FALSE,"TACT1-1","59662",45,"hd.1.8","Male","ft41","I"
53914,"csp_6_3",FALSE,"TACT1-2","59662",27,"hd.1.3","Male","ft41","I"
53916,"csp_6_8",FALSE,"TACT1-2","59663",36,"hd.3","Female","ft32","N"
53917,"csp_4_7",FALSE,"TACT1-1","59663",25,"hd.1.7","Male","ft41","I"
53918,"csp_3_7",FALSE,"TACT1-1","59663",43,"hd.1.7","Male","ft41","I"
53920,"csp_6_7",FALSE,"TACT1-1","59663",52,"hd.1.3","Male","ft11","I"
53924,"csp_3_1",FALSE,"TACT1-1","59664",65,"hd.3","Male","ft11","I"
53925,"csp_8_4",TRUE,"TACT2-2","59664",15,"hd.3","Female","ft41","I"
53928,"csp_6_2",FALSE,"TACT1-1","59667",55,"hd.3","Male","ft41","I"
53929,"csp_7_4",FALSE,"TACT2-1","59668",70,"hd.1.7","Male","ft43","I"
53932,"csp_6_7",FALSE,"TACT1-2","59669",31,"hd.3","Male","ft32","I"
53936,"csp_8_5",TRUE,"TACT2-2","60004",15,"hd.3","Male","ft41","I"
53939,"csp_7_5",FALSE,"TACT2-1","60007",67,"hd.1.5","Female","ft42","N"
53941,"csp_4_6",FALSE,"TACT1-1","60007",29,"hd.1.6","Female","ft41","N"
53942,"csp_5_6",FALSE,"TACT1-1","60007",61,"hd.1.4","Female","ft32","N"
53949,"csp_6_8",TRUE,"TACT1-1","60009",18,"hd.1.3","Male","ft31","N"
53950,"csp_5_4",FALSE,"TACT1-1","60010",45,"hd.1.3","Female","ft41","N"
53951,"csp_7_7",FALSE,"TACT2-1","60010",90,"hd.2","Female","ft12","N"
53952,"csp_6_2",FALSE,"TACT1-1","60010",48,"hd.3","Female","ft41","N"
53953,"csp_4_2",FALSE,"TACT1-1","60011",43,"hd.1.6","Female","ft41","N"
53955,"csp_7_5",FALSE,"TACT2-1","60012",67,"hd.1.7","Male","ft44","I"
53956,"csp_7_8",FALSE,"TACT2-1","60012",69,"hd.1.2","Male","ft44","I"
53959,"csp_5_5",FALSE,"TACT1-1","60013",60,"hd.1.4","Female","ft41","N"
53960,"csp_3_8",FALSE,"TACT1-1","60013",56,"hd.1.3","Male","ft11","I"
53961,"csp_5_6",FALSE,"TACT1-2","60013",38,"hd.1.4","Female","ft42","I"
53963,"csp_5_2",FALSE,"TACT1-1","60013",40,"hd.1.5","Female","ft12","I"
53964,"csp_4_2",FALSE,"TACT1-1","60013",49,"hd.1.7","Male","ft42","I"
53969,"csp_7_8",FALSE,"TACT2-1","60017",84,"hd.1","Female","ft12","N"
53971,"csp_8_1",FALSE,"TACT1-2","60020",19,"hd.1.2","Female","ft32","N"
53972,"csp_6_7",FALSE,"TACT1-1","60020",43,"hd.1.4","Male","ft11","I"
53973,"csp_6_7",FALSE,"TACT1-1","60022",28,"hd.1.3","Female","ft41","N"
53974,"csp_7_5",FALSE,"TACT2-1","60023",92,"hd.1.2","Female","ft41","N"
53976,"csp_7_8",FALSE,"TACT2-1","60024",66,"hd.1.3","Male","ft43","I"
53979,"csp_7_5",FALSE,"TACT2-1","60026",80,"hd.1.5","Male","ft44","I"
53980,"csp_6_3",FALSE,"TACT1-1","60026",41,"hd.1.3","Male","ft41","N"
53981,"csp_6_4",FALSE,"TACT1-1","60027",54,"hd.1.3","Male","ft41","I"
53984,"csp_7_5",FALSE,"TACT2-1","60029",66,"hd.1.3","Male","ft44","I"
53985,"csp_7_8",FALSE,"TACT2-1","60029",72,"hd.1.5","Male","ft11","I"
53987,"csp_5_6",TRUE,"TACT1-1","60029",49,"hd.1.3","Male","ft41","N"
53988,"csp_7_5",FALSE,"TACT2-1","60029",72,"hd.1.1","Male","ft44","I"
53989,"csp_2_2",FALSE,"TACT1-1","60029",39,"hd.1.8","Male","ft41","N"
53990,"csp_4_5",FALSE,"TACT1-1","60029",41,"hd.1.6","Female","ft41","N"
53991,"csp_8_6",FALSE,"TACT2-5","60030",62,"hd.1.4","Female","ft42","I"
53993,"csp_7_8",FALSE,"TACT2-1","60033",73,"hd.2","Male","ft44","I"
53995,"csp_6_8",FALSE,"TACT1-1","60033",55,"hd.1.5","Female","ft12","N"
53997,"csp_6_7",FALSE,"TACT1-2","60034",57,"hd.1.4","Female","ft32","I"
54000,"csp_6_8",FALSE,"TACT1-1","60041",62,"hd.1.1","Female","ft43","N"
54004,"csp_4_6",FALSE,"TACT1-1","60042",43,"hd.1.7","Female","ft44","I"
54006,"csp_6_2",FALSE,"TACT1-1","60044",31,"hd.1.3","Male","ft42","I"
54012,"csp_5_6",FALSE,"TACT1-1","60054",61,"hd.1.3","Female","ft43","N"
54013,"csp_7_8",FALSE,"TACT2-1","60057",71,"hd.2","Male","ft44","I"
54016,"csp_8_4",FALSE,"TACT2-2","60057",17,"hd.1.2","Female","ft44","N"
54019,"csp_7_5",FALSE,"TACT2-1","60057",67,"hd.1.3","Male","ft32","I"
54020,"csp_8_5",FALSE,"TACT2-4","60057",56,"hd.2","Female","ft42","I"
54021,"csp_3_7",FALSE,"TACT1-1","60057",47,"hd.1.6","Male","ft31","I"
54022,"csp_5_5",FALSE,"TACT1-1","60057",45,"hd.1.3","Male","ft11","I"
54023,"csp_7_8",FALSE,"TACT2-1","60057",75,"hd.1.3","Male","ft44","I"
54025,"csp_7_5",FALSE,"TACT2-1","60057",66,"hd.1.4","Male","ft44","I"
54026,"csp_8_5",FALSE,"TACT2-4","60057",40,"hd.3","Female","ft42","I"
54027,"csp_6_5",FALSE,"TACT1-1","60057",30,"hd.1.4","Male","ft41","N"
54029,"csp_8_6",FALSE,"TACT2-1","60057",74,"hd.1.8","Female","ft44","I"
54030,"csp_8_4",TRUE,"TACT2-2","60057",18,"hd.1.2","Female","ft41","I"
54031,"csp_5_5",FALSE,"TACT1-2","60057",25,"hd.1.5","Female","ft42","I"
54032,"csp_8_4",TRUE,"TACT2-2","60057",23,"hd.1.3","Male","ft42","I"
54033,"csp_8_5",FALSE,"TACT2-5","60057",23,"hd.1.5","Female","ft12","I"
54034,"csp_6_5",FALSE,"TACT1-1","60057",54,"hd.1.3","Male","ft41","N"
54035,"csp_5_6",FALSE,"TACT1-1","60057",23,"hd.1.5","Female","ft42","N"
54036,"csp_5_2",FALSE,"TACT1-1","60057",53,"hd.1.3","Female","ft41","N"
54037,"csp_8_5",TRUE,"TACT2-5","60057",18,"hd.3","Female","ft44","I"
54039,"csp_8_4",TRUE,"TACT2-2","60057",15,"hd.1.1","Female","ft41","I"
54045,"csp_4_2",FALSE,"TACT1-1","60057",39,"hd.1.7","Female","ft41","I"
54046,"csp_5_4",FALSE,"TACT1-1","60057",24,"hd.1.4","Female","ft31","I"
54048,"csp_4_6",FALSE,"TACT1-2","60057",23,"hd.1.8","Female","ft41","N"
54050,"csp_5_2",FALSE,"TACT1-1","60057",55,"hd.1.3","Female","ft41","N"
54051,"csp_8_4",TRUE,"TACT2-2","60057",17,"hd.1.2","Male","ft42","I"
54052,"csp_4_3",FALSE,"TACT1-1","60057",37,"hd.1.6","Female","ft32","I"
54054,"csp_8_6",FALSE,"TACT2-5","60057",74,"hd.1.6","Female","ft44","I"
54056,"csp_5_6",FALSE,"TACT1-2","60057",58,"hd.1.3","Female","ft42","I"
54058,"csp_4_2",FALSE,"TACT1-1","60057",42,"hd.1.7","Male","ft41","N"
54063,"csp_6_3",FALSE,"TACT1-1","60057",61,"hd.1.3","Male","ft42","I"
54064,"csp_7_4",FALSE,"TACT2-1","60057",72,"hd.1.9","Male","ft11","I"
54065,"csp_4_3",FALSE,"TACT1-1","60057",27,"hd.1.8","Female","ft43","I"
54070,"csp_6_7",FALSE,"TACT1-1","60057",26,"hd.3","Female","ft41","I"
54074,"csp_8_4",TRUE,"TACT2-2","60057",17,"hd.1.2","Male","ft42","I"
54077,"csp_4_6",FALSE,"TACT1-1","60057",32,"hd.1.8","Male","ft42","I"
54079,"csp_6_3",FALSE,"TACT1-2","60057",57,"hd.3","Male","ft43","I"
54080,"csp_4_3",FALSE,"TACT1-1","60057",35,"hd.1.6","Female","ft41","N"
54081,"csp_7_5",FALSE,"TACT2-1","60057",60,"hd.1.7","Female","ft12","I"
54082,"csp_7_7",FALSE,"TACT2-1","60057",70,"hd.1.3","Female","ft12","I"
54083,"csp_8_5",FALSE,"TACT2-5","60057",50,"hd.2","Male","ft31","I"
54085,"csp_6_3",FALSE,"TACT1-1","60057",49,"hd.1.3","Male","ft11","N"
54086,"csp_8_4",TRUE,"TACT2-2","60057",18,"hd.1.2","Male","ft32","N"
54087,"csp_7_8",FALSE,"TACT2-1","60057",69,"hd.1.9","Male","ft44","I"
54091,"csp_4_6",FALSE,"TACT1-1","60057",50,"hd.1.2","Female","ft12","I"
54093,"csp_7_7",FALSE,"TACT2-1","60057",90,"hd.2","Female","ft12","I"
54095,"csp_6_3",FALSE,"TACT1-2","60057",57,"hd.1.3","Male","ft44","I"
54097,"csp_3_3",FALSE,"TACT1-1","60057",58,"hd.1.7","Female","ft41","I"
54099,"csp_5_4",FALSE,"TACT1-2","60057",30,"hd.1.4","Female","ft41","I"
54100,"csp_3_3",FALSE,"TACT1-1","60057",64,"hd.1.7","Male","ft41","I"
54104,"csp_7_7",FALSE,"TACT2-1","60057",76,"hd.1.1","Female","ft44","I"
54110,"csp_7_4",FALSE,"TACT2-1","60057",64,"hd.1.3","Male","ft11","I"
54115,"csp_8_4",TRUE,"TACT2-2","60064",20,"hd.1.4","Male","ft41","N"
54116,"csp_6_5",FALSE,"TACT1-1","60064",37,"hd.1.8","Female","ft41","N"
54118,"csp_6_2",FALSE,"TACT1-1","60064",41,"hd.1.6","Male","ft11","I"
54119,"csp_6_3",FALSE,"TACT1-2","60064",34,"hd.1.5","Male","ft44","I"
54120,"csp_8_4",TRUE,"TACT2-2","60065",16,"hd.1.2","Female","ft41","I"
54121,"csp_7_7",FALSE,"TACT2-1","60067",61,"hd.1.1","Female","ft32","I"
54122,"csp_7_5",FALSE,"TACT2-1","60068",91,"hd.1.5","Female","ft12","N"
54124,"csp_5_2",FALSE,"TACT1-1","60069",40,"hd.1.6","Female","ft41","N"
54125,"csp_7_8",FALSE,"TACT2-1","60069",75,"hd.1.3","Male","ft44","I"
54126,"csp_4_6",FALSE,"TACT1-1","60074",35,"hd.1.6","Male","ft11","I"
54127,"csp_5_2",FALSE,"TACT1-1","60077",40,"hd.1.3","Male","ft11","I"
54130,"csp_7_5",FALSE,"TACT2-1","60079",70,"hd.1.3","Male","ft44","I"
54131,"csp_6_5",FALSE,"TACT1-1","60081",23,"hd.1.3","Male","ft41","I"
54134,"csp_8_4",TRUE,"TACT2-2","60082",17,"hd.1.5","Female","ft32","N"
54135,"csp_7_7",FALSE,"TACT2-1","60082",64,"hd.1.4","Female","ft12","N"
54139,"csp_6_2",FALSE,"TACT1-1","60086",57,"hd.1.1","Female","ft41","I"
54140,"csp_7_7",FALSE,"TACT2-1","60088",68,"hd.1.1","Female","ft44","I"
54142,"csp_5_4",FALSE,"TACT1-1","60088",43,"hd.1.6","Female","ft41","N"
54144,"csp_5_2",FALSE,"TACT1-1","60088",31,"hd.1.5","Female","ft41","N"
54149,"csp_7_8",FALSE,"TACT2-1","60095",83,"hd.1.3","Male","ft44","I"
54151,"csp_5_6",FALSE,"TACT1-1","60097",56,"hd.1.3","Female","ft41","N"
54153,"csp_4_7",FALSE,"TACT1-1","60102",21,"hd.1.7","Female","ft41","I"
54154,"csp_4_7",FALSE,"TACT1-1","60102",26,"hd.1.6","Male","ft41","N"
54155,"csp_7_7",FALSE,"TACT2-1","60102",75,"hd.1.1","Female","ft44","I"
54156,"csp_5_2",FALSE,"TACT1-1","60102",51,"hd.1.3","Female","ft41","N"
54157,"csp_8_5",FALSE,"TACT2-5","60102",31,"hd.1.8","Male","ft20","I"
54160,"csp_5_3",TRUE,"TACT1-1","60103",43,"hd.1.3","Male","ft42","N"
54161,"csp_7_8",FALSE,"TACT2-1","60103",70,"hd.1","Male","ft44","I"
54163,"csp_4_5",FALSE,"TACT1-1","60104",27,"hd.1.5","Female","ft41","N"
54165,"csp_6_4",FALSE,"TACT1-1","60104",49,"hd.1.3","Female","ft41","N"
54167,"csp_3_1",FALSE,"TACT1-1","60104",35,"hd.1.8","Female","ft12","I"
54169,"csp_8_5",FALSE,"TACT2-5","60106",48,"hd.2","Female","ft12","I"
54170,"csp_7_7",FALSE,"TACT2-1","60106",66,"hd.1.3","Female","ft44","N"
54172,"csp_6_7",FALSE,"TACT1-1","60107",46,"hd.3","Male","ft41","I"
54174,"csp_5_2",FALSE,"TACT1-2","60107",25,"hd.1.5","Female","ft41","N"
54177,"csp_7_7",FALSE,"TACT2-1","60107",65,"hd.1.3","Male","ft11","I"
54178,"csp_8_5",FALSE,"TACT2-5","60114",57,"hd.1.3","Female","ft44","I"
54179,"csp_7_5",FALSE,"TACT2-1","60115",66,"hd.1","Female","ft32","I"
54180,"csp_7_5",FALSE,"TACT2-1","60115",64,"hd.1.4","Male","ft44","I"
54182,"csp_6_5",FALSE,"TACT1-1","60116",38,"hd.3","Male","ft43","I"
54184,"csp_7_7",FALSE,"TACT2-1","60119",69,"hd.1.3","Female","ft44","N"
54186,"csp_7_7",FALSE,"TACT2-1","60119",70,"hd.1.1","Female","ft44","I"
54191,"csp_7_5",FALSE,"TACT2-1","60121",67,"hd.1.3","Male","ft44","I"
54193,"csp_7_8",FALSE,"TACT2-1","60124",77,"hd.1.1","Male","ft44","I"
54194,"csp_8_4",TRUE,"TACT2-2","60128",15,"hd.3","Male","ft42","I"
54196,"csp_7_8",FALSE,"TACT2-1","60130",62,"hd.3","Male","ft43","I"
54198,"csp_8_5",TRUE,"TACT2-2","60134",15,"hd.3","Female","ft41","I"
54200,"csp_8_5",TRUE,"TACT2-5","60134",25,"hd.1.4","Female","ft44","I"
54201,"csp_4_6",FALSE,"TACT1-1","60134",37,"hd.1.6","Female","ft41","N"
54202,"csp_8_4",TRUE,"TACT2-2","60134",18,"hd.1.3","Female","ft44","I"
54207,"csp_8_5",FALSE,"TACT2-4","60139",55,"hd.1.5","Female","ft44","I"
54208,"csp_7_8",FALSE,"TACT2-1","60139",76,"hd.1","Male","ft11","N"
54210,"csp_5_5",FALSE,"TACT1-2","60139",51,"hd.1.5","Male","ft44","I"
54213,"csp_5_3",FALSE,"TACT1-1","60139",35,"hd.1.4","Male","ft41","N"
54214,"csp_7_7",FALSE,"TACT2-1","60139",62,"hd.1.1","Female","ft12","I"
54216,"csp_7_8",FALSE,"TACT2-1","60139",61,"hd.3","Male","ft44","I"
54217,"csp_3_3",FALSE,"TACT1-1","60139",55,"hd.1.3","Male","ft11","I"
54218,"csp_4_2",FALSE,"TACT1-1","60140",23,"hd.1.6","Male","ft31","I"
54221,"csp_6_8",FALSE,"TACT1-1","60141",41,"hd.1.3","Male","ft42","I"
54222,"csp_3_8",FALSE,"TACT1-1","60141",48,"hd.1.3","Male","ft41","I"
54226,"csp_8_5",FALSE,"TACT2-5","60141",57,"hd.1.8","Male","ft42","I"
54229,"csp_7_1",FALSE,"TACT2-1","60141",86,"hd.1","Female","ft12","N"
54233,"csp_4_6",FALSE,"TACT1-2","60141",25,"hd.1.5","Female","ft32","N"
54236,"csp_5_2",FALSE,"TACT1-1","60141",52,"hd.3","Female","ft41","N"
54238,"csp_5_4",FALSE,"TACT1-1","60142",37,"hd.1.6","Female","ft41","N"
