pkey,Previous_occupation_42,previous_emp_type,retirement_age
45021,"csp_6_3","ec-1-6",56
45026,"csp_1_2","ec-2-2",60
45032,"csp_6_4","ec-1-6",62
45033,"csp_2_2","ec-2-2",63
45036,"csp_3_7","ec-1-6",60
45058,"csp_5_5","ec-1-6",60
45059,"csp_5_5","ec-1-6",51
45060,"csp_1_3","ec-2-1",65
45075,"csp_1_1","ec-2-3",60
45078,"csp_5_4","ec-1-6",60
45095,"csp_4_6","ec-1-6",65
45096,"csp_3_3","ec-1-6",56
45105,"csp_6_7","ec-1-6",57
45112,"csp_2_2","ec-2-2",60
45115,"csp_4_6","ec-1-6",60
45130,"csp_1_1","ec-2-1",58
45134,"csp_5_4","ec-1-6",64
45144,"csp_4_3","ec-2-2",64
45153,"csp_5_6","ec-1-6",60
45164,"csp_6_5","ec-1-6",60
45171,"csp_6_2","ec-1-6",60
45178,"csp_6_5","ec-1-6",61
45181,"csp_1_1","ec-2-1",60
45182,"csp_6_3","ec-1-6",62
45193,"csp_5_5","ec-1-6",60
45199,"csp_2_2","ec-2-2",59
45203,"csp_1_1","ec-2-1",55
45204,"csp_4_3","ec-1-6",60
45214,"csp_6_8","ec-1-6",60
45216,"csp_3_3","ec-1-6",57
45221,"csp_6_7","ec-1-6",60
45222,"csp_4_5","ec-1-6",59
45224,"csp_4_3","ec-1-6",58
45232,"csp_5_3","ec-1-6",60
45235,"csp_1_3","ec-2-1",54
45249,"csp_4_3","ec-1-6",57
45253,"csp_5_2","ec-1-6",52
45257,"csp_3_8","ec-1-6",61
45269,"csp_5_2","ec-1-6",60
45276,"csp_5_2","ec-1-6",65
45277,"csp_4_6","ec-1-6",60
45286,"csp_1_1","ec-2-1",65
45287,"csp_6_7","ec-1-6",60
45292,"csp_5_2","ec-1-6",54
45294,"csp_5_6","ec-1-6",60
45295,"csp_3_8","ec-1-6",65
45298,"csp_5_2","ec-1-6",60
45299,"csp_3_5","ec-1-6",60
45302,"csp_4_6","ec-1-6",60
45310,"csp_6_7","ec-1-6",60
45315,"csp_4_5","ec-1-6",60
45316,"csp_4_6","ec-1-6",60
45326,"csp_6_8","ec-1-6",60
45328,"csp_1_1","ec-2-2",61
45332,"csp_5_5","ec-1-6",60
45341,"csp_4_3","ec-1-6",64
45342,"csp_4_7","ec-1-6",59
45371,"csp_5_2","ec-1-6",65
45377,"csp_2_2","ec-2-2",60
45385,"csp_5_2","ec-1-6",65
45394,"csp_4_6","ec-1-6",56
45400,"csp_6_4","ec-1-6",60
45411,"csp_5_2","ec-1-5",65
45419,"csp_3_5","ec-1-5",61
45422,"csp_5_6","ec-1-5",60
45427,"csp_1_1","ec-2-1",57
45430,"csp_1_1","ec-2-1",60
45445,"csp_2_2","ec-2-1",60
45450,"csp_1_1","ec-2-1",60
45466,"csp_4_8","ec-1-6",60
45468,"csp_6_5","ec-1-5",60
45473,"csp_2_2","ec-2-3",65
45474,"csp_6_4","ec-1-6",60
45493,"csp_6_3","ec-1-6",60
45501,"csp_6_2","ec-1-6",60
45507,"csp_6_4","ec-1-6",54
45511,"csp_5_2","ec-1-6",58
45521,"csp_3_7","ec-1-6",60
45523,"csp_5_2","ec-1-6",60
45529,"csp_4_5","ec-1-6",60
45539,"csp_4_2","ec-1-6",63
45558,"csp_6_2","ec-1-6",62
45577,"csp_5_6","ec-1-6",60
45595,"csp_6_5","ec-1-6",59
45596,"csp_5_4","ec-1-6",60
45602,"csp_5_5","ec-1-6",65
45603,"csp_5_6","ec-1-6",60
45609,"csp_4_7","ec-1-6",65
45614,"csp_5_2","ec-1-6",60
45619,"csp_5_2","ec-1-5",60
45631,"csp_4_6","ec-1-6",57
45641,"csp_5_2","ec-1-6",63
45644,"csp_6_2","ec-1-6",63
45648,"csp_4_8","ec-1-6",60
45653,"csp_5_4","ec-1-6",60
45667,"csp_4_2","ec-1-6",60
45671,"csp_4_2","ec-1-3",55
45674,"csp_5_4","ec-1-6",60
45684,"csp_5_2","ec-1-6",54
45687,"csp_6_2","ec-1-6",65
45703,"csp_6_7","ec-1-2",58
45705,"csp_5_6","ec-1-6",60
45713,"csp_4_7","ec-1-6",60
45742,"csp_6_2","ec-1-6",65
45744,"csp_6_4","ec-1-6",59
45753,"csp_6_7","ec-1-6",60
45770,"csp_6_9","ec-1-5",60
45786,"csp_5_2","ec-1-6",63
45790,"csp_6_8","ec-1-6",60
45792,"csp_5_4","ec-1-6",60
45800,"csp_6_3","ec-1-6",60
45813,"csp_4_3","ec-1-5",61
45824,"csp_5_6","ec-1-5",60
45830,"csp_5_5","ec-1-6",55
45833,"csp_5_6","ec-1-6",55
45842,"csp_6_7","ec-1-6",65
45843,"csp_5_2","ec-1-6",60
45845,"csp_4_5","ec-1-6",60
45847,"csp_2_1","ec-2-1",60
45851,"csp_4_6","ec-1-6",64
45867,"csp_5_2","ec-1-3",60
45872,"csp_5_4","ec-1-6",60
45887,"csp_2_2","ec-2-2",65
45894,"csp_5_2","ec-1-6",57
45896,"csp_4_5","ec-1-6",65
45897,"csp_5_2","ec-1-6",60
45912,"csp_6_7","ec-1-2",58
45925,"csp_4_2","ec-1-6",60
45935,"csp_5_4","ec-1-6",60
45942,"csp_6_3","ec-1-6",57
45943,"csp_4_2","ec-1-6",60
45950,"csp_6_3","ec-1-6",60
45957,"csp_4_6","ec-1-6",62
45963,"csp_6_9","ec-1-6",61
45966,"csp_2_2","ec-2-1",58
45971,"csp_5_6","ec-1-6",58
45990,"csp_2_1","ec-2-1",63
46004,"csp_5_6","ec-1-6",60
46010,"csp_5_4","ec-1-6",60
46013,"csp_5_4","ec-1-6",55
46021,"csp_5_2","ec-1-5",60
46032,"csp_5_2","ec-1-6",65
46035,"csp_5_3","ec-1-6",59
46045,"csp_5_2","ec-1-6",60
46046,"csp_5_4","ec-1-6",64
46077,"csp_6_7","ec-1-6",60
46080,"csp_4_6","ec-2-1",58
46082,"csp_4_3","ec-1-2",60
46098,"csp_4_7","ec-1-6",60
46099,"csp_5_6","ec-1-3",63
46107,"csp_6_7","ec-1-6",54
46111,"csp_6_7","ec-1-3",60
46115,"csp_5_2","ec-1-6",60
46121,"csp_5_6","ec-1-6",60
46123,"csp_6_4","ec-1-2",52
46124,"csp_2_3","ec-2-2",58
46127,"csp_4_5","ec-1-6",60
46128,"csp_4_6","ec-1-6",65
46134,"csp_6_4","ec-1-6",60
46140,"csp_4_5","ec-1-6",60
46169,"csp_6_8","ec-1-6",60
46172,"csp_6_2","ec-1-6",65
46182,"csp_5_2","ec-1-6",53
46184,"csp_3_7","ec-1-6",60
46187,"csp_5_6","ec-1-6",60
46193,"csp_5_4","ec-1-6",60
46199,"csp_5_2","ec-1-6",62
46221,"csp_3_8","ec-1-6",62
46231,"csp_6_3","ec-1-5",60
46239,"csp_6_4","ec-1-6",56
46241,"csp_6_2","ec-1-5",58
46244,"csp_6_8","ec-1-5",60
46251,"csp_4_5","ec-1-5",51
46252,"csp_6_4","ec-1-6",58
46258,"csp_1_1","ec-2-1",60
46270,"csp_5_4","ec-1-6",60
46274,"csp_5_4","ec-1-6",60
46286,"csp_6_7","ec-1-6",63
46292,"csp_5_6","ec-1-6",60
46330,"csp_5_2","ec-1-5",60
46336,"csp_1_1","ec-2-1",65
46341,"csp_5_2","ec-1-6",60
46344,"csp_5_4","ec-1-6",57
46348,"csp_5_4","ec-1-6",56
46357,"csp_4_3","ec-1-6",63
46361,"csp_6_2","ec-1-6",59
46369,"csp_2_2","ec-2-2",55
46371,"csp_4_3","ec-1-6",60
46380,"csp_5_4","ec-1-6",54
46383,"csp_5_3","ec-1-6",60
46386,"csp_5_5","ec-1-6",58
46391,"csp_6_4","ec-1-6",65
46394,"csp_4_2","ec-1-6",65
46406,"csp_5_2","ec-1-6",60
46416,"csp_3_7","ec-1-6",60
46433,"csp_6_3","ec-1-6",60
46440,"csp_6_5","ec-1-6",60
46444,"csp_4_3","ec-1-6",60
46456,"csp_5_2","ec-1-5",60
46471,"csp_4_7","ec-1-6",63
46475,"csp_4_5","ec-1-6",60
46491,"csp_4_6","ec-1-6",60
46504,"csp_5_6","ec-1-6",60
46507,"csp_2_1","ec-2-3",65
46513,"csp_4_6","ec-1-6",64
46514,"csp_6_7","ec-1-6",60
46525,"csp_5_2","ec-1-6",60
46532,"csp_6_7","ec-1-6",60
46549,"csp_6_8","ec-1-6",60
46551,"csp_5_2","ec-1-6",65
46565,"csp_5_2","ec-1-6",60
46568,"csp_2_2","ec-2-2",60
46577,"csp_1_3","ec-2-2",60
46598,"csp_5_2","ec-1-6",65
46600,"csp_1_1","ec-2-1",61
46606,"csp_5_6","ec-1-5",60
46607,"csp_2_1","ec-2-1",60
46633,"csp_3_8","ec-1-6",60
46638,"csp_6_7","ec-1-6",64
46642,"csp_4_3","ec-1-6",60
46650,"csp_2_1","ec-2-1",60
46654,"csp_4_3","ec-1-6",55
46660,"csp_6_3","ec-1-2",63
46679,"csp_5_6","ec-1-6",60
46704,"csp_5_6","ec-1-6",60
46705,"csp_5_2","ec-1-6",60
46714,"csp_1_1","ec-2-1",65
46724,"csp_6_8","ec-1-6",60
46729,"csp_5_2","ec-1-6",62
46730,"csp_6_7","ec-1-6",65
46743,"csp_5_6","ec-1-6",62
46756,"csp_1_1","ec-2-1",60
46764,"csp_6_4","ec-1-6",59
46765,"csp_4_3","ec-1-6",61
46769,"csp_6_5","ec-1-6",59
46770,"csp_6_3","ec-1-6",60
46775,"csp_5_5","ec-1-6",65
46781,"csp_6_3","ec-1-6",60
46782,"csp_4_6","ec-1-6",60
46799,"csp_1_1","ec-2-2",56
46805,"csp_6_5","ec-1-6",58
46808,"csp_5_2","ec-1-6",61
46809,"csp_5_6","ec-1-6",60
46811,"csp_2_2","ec-2-2",60
46821,"csp_5_2","ec-1-6",60
46833,"csp_2_1","ec-2-1",60
46835,"csp_4_7","ec-1-6",59
46838,"csp_2_2","ec-2-2",59
46841,"csp_5_5","ec-1-6",58
46842,"csp_3_7","ec-1-6",60
46843,"csp_5_4","ec-1-6",53
46844,"csp_6_3","ec-1-6",55
46864,"csp_4_5","ec-1-6",60
46866,"csp_1_1","ec-2-1",60
46870,"csp_6_4","ec-1-6",57
46871,"csp_6_2","ec-1-6",60
46878,"csp_6_7","ec-1-6",59
46879,"csp_4_3","ec-1-6",60
46882,"csp_4_3","ec-2-1",61
46907,"csp_4_5","ec-1-6",60
46909,"csp_6_7","ec-1-6",60
46910,"csp_6_2","ec-1-6",64
46912,"csp_5_2","ec-1-6",58
46916,"csp_6_5","ec-1-6",60
46921,"csp_5_2","ec-1-6",55
46924,"csp_2_2","ec-2-1",63
46935,"csp_3_1","ec-1-5",53
46939,"csp_5_2","ec-1-6",60
46942,"csp_3_5","ec-1-6",58
46944,"csp_1_1","ec-2-1",65
46947,"csp_4_6","ec-1-6",65
46949,"csp_5_4","ec-1-6",60
46950,"csp_5_2","ec-1-5",60
46951,"csp_4_6","ec-1-6",57
46953,"csp_6_7","ec-1-6",55
46959,"csp_6_7","ec-1-6",51
46966,"csp_1_3","ec-2-2",60
46974,"csp_5_5","ec-1-6",60
46979,"csp_5_2","ec-1-6",63
46982,"csp_5_2","ec-1-6",65
46995,"csp_5_2","ec-1-6",61
46997,"csp_6_5","ec-1-5",60
47004,"csp_3_7","ec-1-6",58
47015,"csp_5_2","ec-1-6",60
47022,"csp_5_6","ec-1-6",64
47028,"csp_3_3","ec-1-6",57
47029,"csp_4_8","ec-1-6",58
47042,"csp_5_2","ec-1-6",65
47048,"csp_5_2","ec-1-6",60
47049,"csp_4_8","ec-1-6",60
47056,"csp_4_6","ec-1-6",59
47060,"csp_2_2","ec-2-1",60
47061,"csp_5_2","ec-1-6",64
47072,"csp_5_2","ec-1-6",57
47077,"csp_5_2","ec-1-6",51
47078,"csp_5_5","ec-1-6",60
47081,"csp_4_6","ec-1-6",65
47082,"csp_6_5","ec-1-6",60
47083,"csp_3_1","ec-1-6",60
47092,"csp_1_3","ec-2-2",60
47111,"csp_2_3","ec-2-2",60
47120,"csp_3_8","ec-1-6",60
47121,"csp_6_3","ec-1-5",57
47124,"csp_5_5","ec-1-6",55
47125,"csp_6_7","ec-1-6",65
47132,"csp_2_3","ec-2-2",59
47144,"csp_5_2","ec-1-6",61
47149,"csp_1_1","ec-2-1",60
47153,"csp_2_1","ec-2-1",60
47154,"csp_5_2","ec-1-6",56
47158,"csp_6_8","ec-1-6",56
47168,"csp_5_6","ec-1-6",60
47180,"csp_4_7","ec-1-6",60
47189,"csp_4_2","ec-1-6",60
47190,"csp_4_6","ec-1-6",60
47194,"csp_5_6","ec-1-6",60
47196,"csp_5_2","ec-1-6",60
47208,"csp_5_2","ec-1-6",60
47211,"csp_4_3","ec-1-6",60
47230,"csp_6_4","ec-1-6",56
47233,"csp_1_1","ec-2-1",62
47244,"csp_4_2","ec-1-6",68
47251,"csp_1_3","ec-2-2",60
47258,"csp_1_1","ec-2-1",65
47260,"csp_3_7","ec-1-6",60
47282,"csp_2_3","ec-2-2",63
47288,"csp_3_1","ec-2-2",62
47305,"csp_5_2","ec-1-6",65
47309,"csp_6_2","ec-1-6",64
47318,"csp_1_3","ec-2-2",57
47326,"csp_6_3","ec-1-6",60
47331,"csp_4_6","ec-1-6",60
47333,"csp_6_8","ec-1-6",60
47336,"csp_4_7","ec-1-6",61
47339,"csp_1_1","ec-2-1",60
47340,"csp_1_1","ec-2-1",63
47341,"csp_6_8","ec-1-6",65
47345,"csp_5_6","ec-1-6",65
47363,"csp_6_2","ec-1-6",60
47367,"csp_2_2","ec-2-2",55
47374,"csp_5_2","ec-1-6",60
47377,"csp_3_1","ec-2-1",60
47379,"csp_1_1","ec-2-1",60
47383,"csp_4_4","ec-1-6",60
47393,"csp_4_3","ec-1-6",60
47402,"csp_4_6","ec-1-6",64
47408,"csp_5_6","ec-1-6",65
47414,"csp_4_3","ec-1-6",60
47418,"csp_6_8","ec-1-6",60
47420,"csp_5_6","ec-1-6",60
47425,"csp_6_8","ec-1-5",64
47427,"csp_3_1","ec-2-1",57
47435,"csp_5_2","ec-1-6",59
47442,"csp_4_2","ec-1-6",65
47447,"csp_5_4","ec-1-6",60
47456,"csp_4_6","ec-1-5",60
47462,"csp_5_2","ec-1-6",60
47464,"csp_5_2","ec-1-6",61
47479,"csp_1_1","ec-2-1",59
47481,"csp_4_6","ec-1-6",65
47482,"csp_5_2","ec-1-6",60
47489,"csp_5_2","ec-1-6",62
47491,"csp_4_8","ec-1-6",60
47499,"csp_4_6","ec-1-6",60
47509,"csp_5_2","ec-1-6",60
47513,"csp_4_3","ec-1-6",59
47519,"csp_1_1","ec-2-1",60
47520,"csp_5_4","ec-1-6",60
47524,"csp_4_3","ec-1-6",60
47527,"csp_5_6","ec-1-6",60
47530,"csp_4_6","ec-1-6",62
47535,"csp_4_5","ec-1-6",65
47539,"csp_4_3","ec-1-6",65
47544,"csp_4_7","ec-1-6",55
47552,"csp_4_2","ec-2-1",60
47564,"csp_5_6","ec-1-6",55
47573,"csp_5_3","ec-1-6",60
47579,"csp_3_5","ec-1-6",57
47591,"csp_3_7","ec-1-6",60
47592,"csp_4_7","ec-1-6",60
47598,"csp_6_3","ec-1-6",63
47609,"csp_6_7","ec-1-6",60
47621,"csp_3_7","ec-1-6",60
47635,"csp_5_2","ec-1-6",60
47640,"csp_4_2","ec-1-6",64
47645,"csp_6_8","ec-1-6",65
47646,"csp_5_4","ec-1-6",54
47652,"csp_5_6","ec-1-5",55
47654,"csp_6_3","ec-1-6",60
47663,"csp_1_3","ec-2-2",60
47667,"csp_6_3","ec-1-6",60
47668,"csp_6_4","ec-1-6",64
47676,"csp_5_2","ec-1-6",60
47678,"csp_5_2","ec-1-6",59
47685,"csp_6_4","ec-1-6",60
47689,"csp_6_2","ec-1-6",60
47696,"csp_6_8","ec-1-6",56
47699,"csp_4_8","ec-1-6",65
47707,"csp_6_3","ec-1-6",60
47711,"csp_4_5","ec-1-6",60
47717,"csp_5_6","ec-1-5",54
47718,"csp_5_4","ec-1-6",65
47722,"csp_5_6","ec-1-5",60
47741,"csp_6_2","ec-1-6",63
47742,"csp_4_6","ec-1-6",60
47743,"csp_4_7","ec-1-6",60
47744,"csp_4_3","ec-2-2",63
47749,"csp_6_8","ec-1-6",60
47750,"csp_6_4","ec-1-6",64
47763,"csp_5_5","ec-1-6",60
47767,"csp_5_5","ec-1-6",60
47776,"csp_4_6","ec-1-6",60
47781,"csp_6_4","ec-1-6",58
47785,"csp_1_1","ec-2-2",60
47787,"csp_4_5","ec-1-5",63
47804,"csp_5_4","ec-1-6",65
47806,"csp_5_6","ec-1-6",60
47814,"csp_6_2","ec-1-6",60
47830,"csp_5_4","ec-1-6",60
47831,"csp_5_5","ec-1-6",60
47836,"csp_6_3","ec-1-6",55
47838,"csp_5_2","ec-1-5",60
47842,"csp_5_4","ec-1-6",60
47845,"csp_6_4","ec-1-6",60
47847,"csp_1_1","ec-2-1",60
47859,"csp_5_5","ec-1-6",60
47860,"csp_4_7","ec-1-6",65
47865,"csp_5_4","ec-1-6",60
47880,"csp_1_1","ec-2-1",60
47888,"csp_5_6","ec-1-5",60
47891,"csp_3_1","ec-2-2",60
47893,"csp_3_8","ec-1-6",60
47905,"csp_5_6","ec-1-6",60
47929,"csp_5_2","ec-1-6",65
47935,"csp_6_7","ec-1-2",62
47945,"csp_5_4","ec-1-6",60
47947,"csp_5_6","ec-1-6",60
47954,"csp_5_5","ec-1-6",60
47956,"csp_5_5","ec-1-6",63
47962,"csp_5_6","ec-1-6",60
47967,"csp_5_2","ec-1-6",60
47971,"csp_3_1","ec-2-1",60
47984,"csp_2_1","ec-2-2",60
47989,"csp_2_1","ec-2-1",60
47990,"csp_6_4","ec-1-6",56
48010,"csp_5_4","ec-1-6",60
48011,"csp_5_4","ec-1-6",64
48017,"csp_4_6","ec-1-6",63
48018,"csp_3_7","ec-1-6",65
48021,"csp_4_6","ec-1-6",60
48032,"csp_2_2","ec-2-2",60
48035,"csp_5_2","ec-1-5",58
48041,"csp_5_6","ec-1-5",63
48060,"csp_6_4","ec-1-6",64
48066,"csp_5_2","ec-1-6",60
48067,"csp_6_4","ec-1-6",60
48070,"csp_1_1","ec-2-1",62
48076,"csp_5_4","ec-1-6",60
48090,"csp_5_2","ec-1-6",59
48093,"csp_5_2","ec-1-6",60
48096,"csp_6_5","ec-1-6",65
48100,"csp_6_3","ec-1-6",60
48101,"csp_4_7","ec-1-6",60
48126,"csp_6_5","ec-1-6",60
48131,"csp_5_2","ec-1-6",60
48132,"csp_4_5","ec-1-6",63
48151,"csp_5_5","ec-1-6",62
48154,"csp_4_7","ec-1-6",61
48163,"csp_5_6","ec-1-6",60
48165,"csp_6_2","ec-1-6",60
48172,"csp_4_6","ec-1-6",60
48179,"csp_5_3","ec-1-6",56
48188,"csp_5_5","ec-1-6",60
48190,"csp_4_7","ec-1-6",60
48195,"csp_3_4","ec-1-5",60
48205,"csp_5_6","ec-1-6",60
48216,"csp_4_6","ec-1-6",65
48227,"csp_4_7","ec-1-6",60
48232,"csp_6_7","ec-1-6",61
48238,"csp_1_1","ec-2-1",60
48247,"csp_6_4","ec-1-6",58
48253,"csp_5_2","ec-1-6",65
48259,"csp_2_1","ec-2-2",60
48260,"csp_6_3","ec-1-6",65
48262,"csp_5_2","ec-1-6",60
48271,"csp_5_5","ec-1-6",59
48273,"csp_6_5","ec-1-6",60
48279,"csp_3_3","ec-1-6",64
48283,"csp_5_3","ec-1-6",55
48284,"csp_5_2","ec-1-6",60
48287,"csp_3_8","ec-1-6",64
48307,"csp_5_6","ec-1-6",60
48314,"csp_4_3","ec-1-6",55
48333,"csp_6_2","ec-1-6",65
48334,"csp_5_2","ec-1-6",60
48340,"csp_5_6","ec-1-6",60
48345,"csp_5_5","ec-1-6",56
48351,"csp_6_7","ec-1-6",64
48356,"csp_5_6","ec-1-6",60
48368,"csp_2_2","ec-2-1",65
48372,"csp_4_6","ec-1-6",60
48373,"csp_6_8","ec-1-6",60
48396,"csp_6_2","ec-1-6",56
48406,"csp_3_4","ec-1-6",65
48407,"csp_6_7","ec-1-6",60
48408,"csp_5_2","ec-1-6",62
48413,"csp_4_7","ec-1-6",60
48417,"csp_5_6","ec-1-6",60
48419,"csp_5_2","ec-1-6",60
48433,"csp_6_8","ec-1-6",55
48434,"csp_6_2","ec-1-6",58
48441,"csp_2_1","ec-2-2",60
48442,"csp_6_3","ec-1-6",57
48446,"csp_6_7","ec-1-6",60
48447,"csp_6_3","ec-1-6",60
48448,"csp_4_5","ec-1-6",60
48451,"csp_5_6","ec-1-3",60
48458,"csp_5_6","ec-1-6",60
48461,"csp_6_8","ec-1-6",60
48467,"csp_6_4","ec-1-6",60
48468,"csp_6_7","ec-1-6",57
48469,"csp_6_9","ec-1-6",65
48472,"csp_4_6","ec-1-6",60
48475,"csp_6_2","ec-1-6",65
48476,"csp_4_5","ec-1-6",60
48490,"csp_5_2","ec-1-6",62
48493,"csp_3_1","ec-2-1",60
48497,"csp_5_6","ec-1-6",60
48508,"csp_6_7","ec-1-5",57
48510,"csp_6_3","ec-1-6",60
48518,"csp_5_4","ec-1-6",65
48521,"csp_5_6","ec-1-5",60
48526,"csp_4_4","ec-1-5",60
48551,"csp_6_2","ec-1-6",63
48558,"csp_4_6","ec-1-6",54
48566,"csp_5_2","ec-1-6",65
48568,"csp_6_3","ec-1-6",58
48595,"csp_5_6","ec-1-6",53
48597,"csp_4_6","ec-1-6",65
48604,"csp_4_7","ec-1-6",60
48617,"csp_6_7","ec-1-6",64
48619,"csp_6_3","ec-1-6",60
48624,"csp_5_6","ec-1-6",60
48643,"csp_6_2","ec-1-2",60
48648,"csp_3_4","ec-1-6",52
48649,"csp_6_7","ec-1-6",65
48651,"csp_4_6","ec-1-6",61
48658,"csp_4_6","ec-1-6",60
48661,"csp_2_1","ec-2-2",56
48663,"csp_5_2","ec-1-6",60
48667,"csp_4_6","ec-1-6",60
48675,"csp_5_5","ec-1-6",60
48680,"csp_5_5","ec-1-6",65
48691,"csp_6_4","ec-1-6",60
48703,"csp_6_7","ec-1-2",65
48704,"csp_6_3","ec-1-6",65
48719,"csp_1_2","ec-2-1",63
48728,"csp_5_2","ec-1-6",60
48755,"csp_6_8","ec-1-6",57
48758,"csp_6_8","ec-1-6",61
48761,"csp_6_3","ec-1-6",59
48771,"csp_4_3","ec-1-6",60
48784,"csp_5_2","ec-1-6",62
48789,"csp_5_6","ec-1-6",60
48794,"csp_4_6","ec-1-6",60
48797,"csp_4_6","ec-1-6",60
48798,"csp_6_2","ec-1-6",60
48811,"csp_4_8","ec-1-6",63
48812,"csp_4_6","ec-1-6",60
48819,"csp_4_7","ec-1-6",60
48839,"csp_6_2","ec-1-6",60
48840,"csp_5_2","ec-1-5",60
48852,"csp_4_5","ec-1-6",56
48859,"csp_4_2","ec-1-6",60
48860,"csp_6_2","ec-1-6",59
48864,"csp_3_8","ec-1-6",63
48865,"csp_5_2","ec-1-6",65
48878,"csp_5_2","ec-1-6",60
48882,"csp_6_3","ec-1-6",56
48884,"csp_5_6","ec-1-6",60
48887,"csp_6_5","ec-1-6",55
48903,"csp_4_2","ec-1-6",55
48908,"csp_5_2","ec-1-6",60
48910,"csp_4_6","ec-1-6",56
48918,"csp_5_2","ec-1-6",55
48942,"csp_6_4","ec-1-6",60
48952,"csp_5_4","ec-1-6",58
48969,"csp_3_3","ec-1-6",61
48987,"csp_2_3","ec-2-2",62
48994,"csp_6_7","ec-1-6",58
49000,"csp_5_4","ec-1-6",60
49005,"csp_4_7","ec-1-6",56
49008,"csp_5_2","ec-1-6",60
49018,"csp_6_7","ec-1-6",61
49023,"csp_6_8","ec-1-6",65
49024,"csp_5_2","ec-1-6",61
49029,"csp_5_2","ec-1-6",59
49033,"csp_6_7","ec-1-5",53
49035,"csp_4_2","ec-1-6",58
49052,"csp_3_7","ec-1-6",58
49060,"csp_6_3","ec-1-6",60
49081,"csp_5_6","ec-1-5",61
49107,"csp_6_3","ec-1-6",60
49113,"csp_6_5","ec-1-6",60
49114,"csp_5_2","ec-1-6",60
49122,"csp_4_8","ec-1-6",65
49127,"csp_3_5","ec-1-6",60
49133,"csp_6_8","ec-1-6",60
49138,"csp_6_7","ec-1-6",60
49155,"csp_5_6","ec-1-6",60
49162,"csp_4_7","ec-1-6",65
49177,"csp_5_4","ec-1-6",65
49179,"csp_3_1","ec-1-6",60
49182,"csp_5_4","ec-1-6",60
49184,"csp_4_7","ec-1-6",55
49188,"csp_5_4","ec-1-6",63
49190,"csp_2_2","ec-2-2",60
49192,"csp_5_5","ec-1-6",60
49200,"csp_5_6","ec-1-6",60
49220,"csp_3_7","ec-1-6",60
49226,"csp_4_4","ec-1-6",64
49230,"csp_4_6","ec-1-6",60
49231,"csp_2_2","ec-2-1",60
49234,"csp_5_2","ec-1-6",61
49242,"csp_5_4","ec-1-6",60
49243,"csp_4_6","ec-1-6",62
49247,"csp_6_4","ec-1-6",60
49264,"csp_4_6","ec-1-6",55
49265,"csp_5_6","ec-1-6",57
49283,"csp_5_6","ec-1-6",65
49284,"csp_1_1","ec-2-1",60
49290,"csp_6_4","ec-1-6",59
49293,"csp_5_2","ec-1-6",58
49295,"csp_5_2","ec-1-6",60
49310,"csp_5_6","ec-1-6",60
49324,"csp_5_4","ec-1-6",54
49330,"csp_4_6","ec-1-6",60
49336,"csp_6_7","ec-1-2",61
49342,"csp_5_2","ec-1-6",60
49357,"csp_5_6","ec-1-6",61
49361,"csp_6_4","ec-1-6",60
49370,"csp_4_2","ec-2-1",60
49371,"csp_4_6","ec-1-6",60
49372,"csp_2_2","ec-2-2",65
49381,"csp_5_4","ec-1-6",60
49382,"csp_6_5","ec-1-6",63
49387,"csp_4_3","ec-1-6",60
49397,"csp_6_2","ec-1-6",58
49403,"csp_6_7","ec-1-6",60
49404,"csp_6_2","ec-1-6",60
49405,"csp_2_2","ec-2-2",60
49412,"csp_4_3","ec-1-6",60
49413,"csp_4_3","ec-1-6",60
49417,"csp_4_3","ec-1-6",60
49420,"csp_2_3","ec-2-2",62
49438,"csp_6_7","ec-1-6",62
49444,"csp_4_3","ec-2-1",60
49449,"csp_5_2","ec-1-5",64
49455,"csp_6_7","ec-1-6",65
49457,"csp_4_8","ec-1-6",60
49458,"csp_6_2","ec-1-5",59
49494,"csp_5_2","ec-1-6",60
49495,"csp_5_2","ec-1-6",60
49510,"csp_5_6","ec-1-6",60
49522,"csp_6_8","ec-1-5",54
49524,"csp_4_6","ec-1-6",64
49526,"csp_1_1","ec-2-1",65
49529,"csp_4_3","ec-1-6",54
49549,"csp_4_8","ec-1-6",65
49556,"csp_6_3","ec-1-6",60
49557,"csp_6_3","ec-1-6",60
49560,"csp_5_6","ec-1-6",65
49565,"csp_4_3","ec-1-6",64
49566,"csp_6_7","ec-1-2",60
49567,"csp_1_1","ec-2-1",58
49570,"csp_5_4","ec-1-6",60
49573,"csp_5_6","ec-1-6",57
49576,"csp_6_8","ec-1-6",53
49586,"csp_5_6","ec-1-6",60
49597,"csp_6_4","ec-1-6",63
49598,"csp_6_2","ec-1-6",61
49605,"csp_4_7","ec-1-6",56
49610,"csp_6_7","ec-1-6",57
49611,"csp_5_5","ec-1-6",60
49627,"csp_5_6","ec-1-6",60
49641,"csp_4_3","ec-1-6",60
49644,"csp_6_3","ec-1-6",60
49653,"csp_6_2","ec-1-6",62
49665,"csp_6_5","ec-1-2",58
49668,"csp_4_2","ec-1-6",60
49682,"csp_5_6","ec-1-6",63
49686,"csp_4_6","ec-1-6",55
49692,"csp_6_3","ec-1-6",60
49721,"csp_6_7","ec-1-6",60
49739,"csp_6_7","ec-1-6",62
49748,"csp_6_7","ec-1-6",60
49759,"csp_3_8","ec-1-6",53
49764,"csp_3_7","ec-1-6",61
