pkey,emp_type
56688,"ec-1-5"
56689,"ec-1-6"
56691,"ec-2-1"
56692,"ec-1-6"
56706,"ec-1-6"
56707,"ec-1-6"
56710,"ec-1-6"
56711,"ec-1-6"
56718,"ec-1-6"
56725,"ec-1-5"
56727,"ec-1-5"
56733,"ec-1-6"
56736,"ec-1-6"
56742,"ec-1-6"
56745,"ec-1-6"
56750,"ec-2-2"
56755,"ec-1-6"
56763,"ec-1-1"
56770,"ec-1-6"
56779,"ec-1-2"
56783,"ec-1-6"
56787,"ec-1-6"
56788,"ec-1-6"
56800,"ec-2-1"
56809,"ec-1-6"
56812,"ec-1-5"
56816,"ec-1-6"
56818,"ec-1-6"
56821,"ec-2-1"
56824,"ec-1-6"
56826,"ec-1-6"
56831,"ec-1-6"
56837,"ec-1-6"
56841,"ec-1-5"
56845,"ec-1-6"
56847,"ec-1-5"
56853,"ec-1-6"
56858,"ec-1-6"
56860,"ec-1-6"
56866,"ec-1-6"
56873,"ec-2-1"
56882,"ec-1-6"
56883,"ec-1-6"
56885,"ec-1-6"
56897,"ec-1-6"
56902,"ec-2-1"
56905,"ec-1-6"
56914,"ec-1-6"
56915,"ec-1-6"
56921,"ec-1-6"
56922,"ec-1-6"
56925,"ec-1-6"
56927,"ec-1-5"
56931,"ec-1-6"
56936,"ec-1-6"
56941,"ec-1-6"
56955,"ec-1-5"
56963,"ec-1-6"
56967,"ec-1-6"
56968,"ec-1-6"
56970,"ec-1-6"
56973,"ec-1-6"
56982,"ec-1-6"
56992,"ec-1-6"
56993,"ec-1-6"
56996,"ec-1-5"
56997,"ec-1-6"
57004,"ec-1-6"
57010,"ec-1-6"
57022,"ec-1-6"
57024,"ec-2-2"
57026,"ec-2-2"
57029,"ec-1-2"
57034,"ec-1-6"
57040,"ec-2-2"
57047,"ec-1-6"
57051,"ec-1-6"
57066,"ec-1-6"
57071,"ec-1-6"
57072,"ec-1-6"
57077,"ec-1-6"
57086,"ec-1-1"
57087,"ec-1-6"
57094,"ec-1-6"
57097,"ec-2-1"
57098,"ec-1-6"
57103,"ec-1-6"
57107,"ec-1-6"
57108,"ec-1-5"
57120,"ec-1-6"
57127,"ec-1-6"
57129,"ec-1-6"
57130,"ec-1-6"
57148,"ec-2-2"
57152,"ec-1-6"
57158,"ec-2-1"
57160,"ec-2-2"
57164,"ec-1-5"
57165,"ec-1-6"
57169,"ec-1-6"
57174,"ec-1-1"
57175,"ec-1-6"
57190,"ec-1-6"
57193,"ec-1-6"
57209,"ec-1-6"
57211,"ec-1-6"
57212,"ec-1-6"
57215,"ec-2-2"
57228,"ec-1-6"
57229,"ec-1-6"
57234,"ec-2-1"
57237,"ec-1-6"
57240,"ec-1-6"
57242,"ec-1-5"
57247,"ec-1-6"
57255,"ec-1-6"
57265,"ec-1-6"
57281,"ec-1-6"
57285,"ec-1-6"
57286,"ec-1-6"
57301,"ec-1-6"
57302,"ec-1-2"
57303,"ec-1-6"
57312,"ec-1-6"
57314,"ec-1-6"
57319,"ec-1-6"
57321,"ec-1-6"
57324,"ec-1-6"
57325,"ec-1-6"
57328,"ec-1-6"
57339,"ec-1-6"
57346,"ec-1-6"
57350,"ec-1-6"
57351,"ec-1-3"
57361,"ec-1-6"
57363,"ec-1-6"
57365,"ec-2-1"
57371,"ec-1-6"
57373,"ec-1-6"
57375,"ec-1-6"
57388,"ec-1-6"
57390,"ec-1-6"
57395,"ec-1-6"
57399,"ec-2-2"
57403,"ec-1-6"
57404,"ec-2-2"
57409,"ec-1-6"
57413,"ec-1-6"
57415,"ec-1-1"
57419,"ec-1-6"
57421,"ec-1-3"
57422,"ec-1-6"
57428,"ec-1-6"
57429,"ec-1-6"
57430,"ec-2-1"
57439,"ec-1-5"
57444,"ec-1-6"
57445,"ec-1-5"
57446,"ec-1-6"
57447,"ec-1-1"
57451,"ec-1-6"
57459,"ec-1-6"
57461,"ec-1-6"
57474,"ec-1-6"
57477,"ec-1-6"
57480,"ec-1-6"
57487,"ec-1-6"
57492,"ec-1-6"
57500,"ec-2-2"
57503,"ec-1-6"
57504,"ec-1-6"
57505,"ec-1-5"
57507,"ec-1-6"
57517,"ec-1-6"
57525,"ec-1-6"
57532,"ec-1-6"
57534,"ec-1-6"
57546,"ec-1-2"
57555,"ec-1-6"
57559,"ec-1-5"
57564,"ec-1-6"
57565,"ec-1-6"
57568,"ec-1-5"
57584,"ec-1-6"
57585,"ec-2-2"
57586,"ec-1-6"
57589,"ec-1-6"
57597,"ec-1-6"
57616,"ec-1-5"
57625,"ec-1-1"
57626,"ec-1-6"
57627,"ec-1-6"
57628,"ec-1-6"
57631,"ec-1-5"
57632,"ec-1-6"
57638,"ec-2-2"
57639,"ec-1-6"
57644,"ec-1-6"
57649,"ec-2-2"
57652,"ec-1-5"
57655,"ec-2-2"
57656,"ec-1-6"
57660,"ec-1-6"
57661,"ec-1-6"
57662,"ec-1-6"
57667,"ec-1-6"
57669,"ec-2-2"
57671,"ec-1-6"
57673,"ec-1-6"
57679,"ec-1-6"
57684,"ec-1-6"
57687,"ec-1-6"
57690,"ec-1-6"
57697,"ec-1-6"
57698,"ec-1-6"
57700,"ec-2-2"
57702,"ec-1-6"
57726,"ec-1-6"
57727,"ec-1-6"
57730,"ec-1-6"
57734,"ec-1-6"
57744,"ec-1-6"
57745,"ec-1-2"
57748,"ec-1-6"
57753,"ec-1-3"
57755,"ec-1-6"
57772,"ec-1-6"
57774,"ec-1-6"
57775,"ec-1-5"
57778,"ec-1-6"
57780,"ec-1-6"
57784,"ec-1-6"
57791,"ec-1-6"
57797,"ec-1-5"
57802,"ec-1-6"
57803,"ec-1-6"
57804,"ec-1-6"
57810,"ec-1-1"
57812,"ec-1-6"
57816,"ec-1-6"
57821,"ec-1-6"
57822,"ec-1-2"
57824,"ec-2-1"
57827,"ec-1-2"
57832,"ec-1-6"
57838,"ec-1-6"
57853,"ec-1-1"
57858,"ec-1-6"
57860,"ec-2-2"
57862,"ec-1-6"
57867,"ec-1-6"
57870,"ec-1-6"
57873,"ec-2-2"
57876,"ec-1-6"
57884,"ec-1-6"
57885,"ec-1-5"
57886,"ec-2-2"
57896,"ec-1-5"
57897,"ec-1-6"
57902,"ec-1-6"
57912,"ec-1-6"
57919,"ec-1-6"
57923,"ec-1-6"
57924,"ec-2-2"
57927,"ec-1-6"
57931,"ec-2-1"
57935,"ec-1-6"
57936,"ec-1-6"
57940,"ec-1-6"
57941,"ec-1-6"
57944,"ec-1-6"
57948,"ec-1-1"
57951,"ec-1-6"
57954,"ec-1-6"
57955,"ec-2-1"
57956,"ec-1-6"
57957,"ec-2-1"
57962,"ec-1-6"
57965,"ec-1-6"
57968,"ec-2-2"
57969,"ec-1-6"
57972,"ec-1-6"
57976,"ec-1-6"
57984,"ec-1-6"
57990,"ec-1-6"
58001,"ec-1-6"
58004,"ec-1-6"
58006,"ec-2-1"
58010,"ec-1-5"
58013,"ec-1-6"
58021,"ec-1-5"
58023,"ec-1-6"
58027,"ec-1-4"
58030,"ec-1-5"
58031,"ec-1-6"
58037,"ec-1-6"
58041,"ec-1-6"
58047,"ec-1-6"
58049,"ec-1-6"
58055,"ec-1-6"
58059,"ec-1-6"
58062,"ec-1-6"
58066,"ec-1-6"
58069,"ec-1-6"
58072,"ec-1-3"
58077,"ec-1-6"
58080,"ec-1-6"
58081,"ec-1-2"
58085,"ec-1-6"
58096,"ec-1-6"
58102,"ec-1-6"
58108,"ec-1-6"
58117,"ec-1-6"
58122,"ec-2-1"
58129,"ec-1-6"
58135,"ec-1-6"
58138,"ec-1-6"
58141,"ec-1-6"
58147,"ec-2-1"
58149,"ec-2-1"
58150,"ec-1-6"
58155,"ec-1-6"
58157,"ec-1-6"
58160,"ec-1-6"
58176,"ec-1-6"
58180,"ec-2-1"
58185,"ec-1-1"
58187,"ec-1-6"
58188,"ec-1-6"
58189,"ec-1-6"
58196,"ec-1-6"
58200,"ec-2-2"
58201,"ec-1-6"
58202,"ec-1-6"
58209,"ec-1-6"
58216,"ec-1-6"
58217,"ec-1-6"
58223,"ec-2-1"
58227,"ec-1-6"
58232,"ec-2-2"
58238,"ec-1-6"
58245,"ec-1-6"
58248,"ec-2-1"
58256,"ec-1-6"
58259,"ec-2-1"
58262,"ec-1-6"
58268,"ec-2-1"
58269,"ec-1-6"
58279,"ec-1-6"
58281,"ec-1-5"
58282,"ec-1-6"
58283,"ec-1-2"
58284,"ec-2-2"
58287,"ec-1-6"
58290,"ec-1-6"
58291,"ec-1-5"
58294,"ec-1-6"
58296,"ec-1-1"
58300,"ec-1-6"
58302,"ec-2-2"
58304,"ec-1-6"
58305,"ec-1-5"
58315,"ec-1-6"
58324,"ec-1-6"
58325,"ec-1-6"
58326,"ec-1-6"
58339,"ec-1-5"
58343,"ec-1-6"
58348,"ec-1-6"
58353,"ec-1-6"
58354,"ec-1-6"
58357,"ec-1-5"
58358,"ec-1-6"
58367,"ec-1-6"
58369,"ec-1-6"
58371,"ec-1-6"
58373,"ec-1-6"
58379,"ec-1-3"
58383,"ec-1-5"
58385,"ec-1-6"
58388,"ec-1-5"
58393,"ec-1-6"
58414,"ec-1-6"
58425,"ec-1-6"
58428,"ec-2-2"
58429,"ec-1-6"
58439,"ec-1-6"
58442,"ec-1-6"
58445,"ec-1-6"
58453,"ec-1-6"
58455,"ec-1-6"
58456,"ec-1-6"
58460,"ec-1-1"
58469,"ec-1-6"
58474,"ec-1-5"
58484,"ec-1-5"
58487,"ec-1-6"
58488,"ec-2-2"
58495,"ec-1-6"
58497,"ec-1-6"
58499,"ec-2-2"
58500,"ec-1-6"
58501,"ec-2-1"
58506,"ec-2-2"
58507,"ec-1-6"
58514,"ec-1-5"
58522,"ec-1-6"
58524,"ec-1-6"
58534,"ec-1-6"
58544,"ec-1-5"
58546,"ec-2-1"
58552,"ec-1-6"
58554,"ec-1-6"
58555,"ec-1-6"
58560,"ec-1-6"
58563,"ec-1-6"
58564,"ec-1-6"
58565,"ec-1-6"
58566,"ec-2-1"
58567,"ec-1-6"
58570,"ec-1-6"
58582,"ec-1-6"
58583,"ec-1-6"
58586,"ec-1-6"
58587,"ec-1-6"
58589,"ec-1-6"
58595,"ec-1-6"
58603,"ec-1-6"
58608,"ec-1-6"
58609,"ec-1-6"
58611,"ec-1-6"
58620,"ec-2-1"
58634,"ec-2-2"
58643,"ec-2-1"
58651,"ec-1-6"
58658,"ec-1-5"
58662,"ec-1-6"
58680,"ec-1-2"
58685,"ec-1-6"
58688,"ec-1-6"
58693,"ec-1-6"
58695,"ec-1-6"
58701,"ec-2-1"
58715,"ec-1-6"
58724,"ec-1-6"
58727,"ec-1-6"
58729,"ec-1-6"
58739,"ec-1-6"
58741,"ec-1-6"
58742,"ec-1-6"
58748,"ec-1-6"
58750,"ec-2-2"
58757,"ec-1-6"
58761,"ec-1-6"
58764,"ec-1-6"
58768,"ec-2-1"
58771,"ec-1-6"
58774,"ec-1-6"
58775,"ec-1-6"
58778,"ec-1-6"
58780,"ec-1-6"
58784,"ec-1-6"
58787,"ec-2-2"
58788,"ec-1-6"
58792,"ec-1-3"
58793,"ec-1-6"
58798,"ec-2-2"
58804,"ec-1-5"
58819,"ec-1-6"
58820,"ec-1-5"
58822,"ec-1-6"
58826,"ec-2-1"
58827,"ec-1-6"
58833,"ec-1-4"
58837,"ec-2-2"
58842,"ec-1-2"
58845,"ec-1-5"
58846,"ec-1-5"
58854,"ec-1-6"
58855,"ec-1-6"
58859,"ec-2-1"
58863,"ec-1-6"
58865,"ec-1-6"
58866,"ec-1-6"
58867,"ec-1-6"
58869,"ec-1-6"
58871,"ec-2-1"
58875,"ec-1-6"
58877,"ec-1-6"
58887,"ec-1-6"
58888,"ec-1-6"
58896,"ec-1-6"
58921,"ec-1-6"
58924,"ec-1-5"
58926,"ec-1-6"
58930,"ec-1-6"
58931,"ec-1-6"
58932,"ec-1-6"
58938,"ec-2-2"
58951,"ec-2-2"
58953,"ec-1-6"
58956,"ec-1-6"
58957,"ec-1-6"
58963,"ec-1-6"
58965,"ec-2-1"
58966,"ec-1-6"
58971,"ec-1-6"
58978,"ec-1-6"
58987,"ec-1-1"
58988,"ec-1-6"
58989,"ec-1-6"
58991,"ec-1-6"
58994,"ec-1-6"
58996,"ec-2-1"
59003,"ec-1-6"
59011,"ec-1-5"
59012,"ec-1-6"
59013,"ec-1-6"
59014,"ec-1-6"
59015,"ec-1-6"
59016,"ec-1-6"
59020,"ec-1-6"
59027,"ec-1-6"
59029,"ec-1-6"
59031,"ec-1-6"
59041,"ec-1-5"
59043,"ec-1-1"
59046,"ec-1-6"
59049,"ec-1-4"
59054,"ec-1-6"
59064,"ec-1-6"
59066,"ec-1-6"
59067,"ec-1-5"
59068,"ec-1-6"
59071,"ec-1-6"
59078,"ec-1-6"
59090,"ec-1-6"
59091,"ec-1-6"
59097,"ec-1-6"
59098,"ec-1-6"
59102,"ec-1-5"
59107,"ec-1-6"
59119,"ec-1-6"
59123,"ec-1-6"
59129,"ec-2-1"
59136,"ec-2-2"
59139,"ec-1-6"
59142,"ec-1-6"
59144,"ec-2-1"
59151,"ec-1-6"
59158,"ec-1-6"
59163,"ec-1-6"
59169,"ec-1-6"
59173,"ec-2-2"
59177,"ec-2-2"
59179,"ec-1-6"
59182,"ec-2-1"
59183,"ec-1-6"
59184,"ec-1-6"
59190,"ec-1-6"
59193,"ec-1-6"
59197,"ec-1-6"
59199,"ec-1-6"
59200,"ec-1-6"
59204,"ec-1-6"
59205,"ec-1-1"
59207,"ec-1-2"
59212,"ec-1-6"
59214,"ec-1-2"
59215,"ec-1-6"
59218,"ec-1-6"
59226,"ec-1-6"
59234,"ec-1-6"
59238,"ec-1-6"
59241,"ec-1-6"
59249,"ec-1-6"
59257,"ec-1-5"
59258,"ec-1-6"
59263,"ec-1-6"
59268,"ec-1-6"
59271,"ec-1-6"
59277,"ec-1-6"
59290,"ec-1-6"
59291,"ec-1-5"
59293,"ec-1-6"
59294,"ec-1-6"
59298,"ec-2-1"
59299,"ec-1-6"
59303,"ec-1-3"
59307,"ec-1-6"
59309,"ec-1-6"
59319,"ec-1-6"
59322,"ec-1-5"
59328,"ec-2-2"
59330,"ec-1-6"
59332,"ec-1-6"
59335,"ec-1-6"
59336,"ec-1-6"
59344,"ec-1-6"
59351,"ec-1-6"
59352,"ec-2-2"
59353,"ec-1-6"
59363,"ec-1-5"
59365,"ec-1-6"
59368,"ec-2-1"
59385,"ec-1-6"
59388,"ec-1-6"
59389,"ec-1-6"
59393,"ec-1-5"
59395,"ec-2-1"
59408,"ec-1-6"
59413,"ec-1-6"
59417,"ec-1-6"
59421,"ec-1-1"
59428,"ec-1-6"
59437,"ec-1-6"
59438,"ec-1-6"
59441,"ec-2-2"
59443,"ec-1-6"
59445,"ec-1-6"
59452,"ec-1-6"
59457,"ec-1-6"
59458,"ec-1-6"
59467,"ec-1-6"
59484,"ec-1-3"
59485,"ec-2-2"
59493,"ec-1-6"
59495,"ec-1-6"
59498,"ec-2-1"
59504,"ec-1-6"
59505,"ec-1-6"
59509,"ec-1-5"
59520,"ec-1-6"
59522,"ec-1-6"
59533,"ec-1-6"
59536,"ec-2-2"
59540,"ec-1-6"
59545,"ec-1-6"
59547,"ec-1-2"
59549,"ec-1-6"
59554,"ec-1-6"
59555,"ec-1-6"
59559,"ec-1-5"
59561,"ec-1-6"
59564,"ec-1-6"
59568,"ec-1-6"
59588,"ec-1-6"
59589,"ec-1-6"
59590,"ec-2-1"
59592,"ec-1-6"
59596,"ec-1-6"
59599,"ec-1-6"
59614,"ec-1-6"
59622,"ec-1-1"
59628,"ec-1-3"
59630,"ec-1-6"
59632,"ec-1-6"
59636,"ec-1-6"
59644,"ec-1-6"
59647,"ec-1-6"
59650,"ec-1-6"
59651,"ec-1-6"
59655,"ec-1-5"
59660,"ec-1-6"
59669,"ec-1-6"
59672,"ec-1-6"
59673,"ec-1-6"
59674,"ec-1-6"
59690,"ec-1-6"
59694,"ec-1-6"
59701,"ec-1-6"
59703,"ec-1-6"
59705,"ec-1-5"
59716,"ec-2-2"
59718,"ec-1-6"
59724,"ec-1-6"
59726,"ec-1-6"
59727,"ec-1-5"
59728,"ec-1-6"
59732,"ec-1-6"
59735,"ec-1-5"
59736,"ec-1-5"
59739,"ec-1-6"
59740,"ec-1-6"
59753,"ec-1-5"
59755,"ec-1-6"
59756,"ec-1-6"
59760,"ec-1-6"
59763,"ec-1-5"
59767,"ec-1-5"
59783,"ec-1-6"
59786,"ec-1-6"
59788,"ec-1-6"
59789,"ec-1-6"
59791,"ec-2-2"
59805,"ec-2-1"
59808,"ec-1-6"
59812,"ec-1-6"
59824,"ec-1-6"
59825,"ec-1-6"
59833,"ec-1-6"
59837,"ec-1-6"
59838,"ec-1-6"
59845,"ec-1-6"
59848,"ec-1-5"
59854,"ec-1-6"
59855,"ec-1-6"
59856,"ec-1-6"
59857,"ec-1-6"
59860,"ec-1-6"
59865,"ec-1-6"
59879,"ec-1-6"
59881,"ec-2-2"
59886,"ec-1-6"
59889,"ec-1-6"
59893,"ec-2-1"
59896,"ec-1-6"
59900,"ec-1-6"
59906,"ec-1-6"
59907,"ec-1-6"
59912,"ec-1-6"
59921,"ec-1-6"
59925,"ec-1-6"
59927,"ec-1-6"
59931,"ec-1-6"
59934,"ec-2-1"
59936,"ec-1-6"
59941,"ec-2-2"
59951,"ec-1-6"
59963,"ec-1-6"
59964,"ec-1-6"
59965,"ec-1-6"
59966,"ec-1-6"
59967,"ec-1-6"
59968,"ec-2-3"
59969,"ec-1-6"
59973,"ec-1-6"
59983,"ec-1-6"
59986,"ec-1-6"
59992,"ec-1-2"
59999,"ec-1-6"
60006,"ec-1-6"
60007,"ec-1-6"
60017,"ec-1-6"
60034,"ec-1-6"
60036,"ec-2-2"
60037,"ec-2-1"
60040,"ec-1-6"
60047,"ec-1-6"
60057,"ec-1-6"
60058,"ec-1-6"
60065,"ec-1-6"
60068,"ec-1-6"
60071,"ec-1-6"
60072,"ec-1-6"
60084,"ec-2-1"
60086,"ec-1-6"
60090,"ec-1-6"
60095,"ec-1-5"
60098,"ec-1-6"
60103,"ec-2-1"
60105,"ec-2-1"
60121,"ec-1-6"
60127,"ec-2-2"
60128,"ec-1-6"
60136,"ec-2-1"
60139,"ec-2-1"
60140,"ec-2-1"
60143,"ec-1-6"
60147,"ec-1-6"
60151,"ec-1-6"
60160,"ec-1-5"
60162,"ec-2-1"
60168,"ec-1-6"
60169,"ec-1-6"
60170,"ec-1-5"
60179,"ec-2-2"
60184,"ec-2-1"
60189,"ec-1-6"
60196,"ec-1-6"
60202,"ec-1-6"
60206,"ec-1-6"
60207,"ec-1-6"
60210,"ec-1-6"
60213,"ec-1-6"
60214,"ec-1-6"
60224,"ec-1-6"
60225,"ec-1-6"
60229,"ec-1-5"
60250,"ec-1-6"
60254,"ec-1-3"
60257,"ec-1-6"
60259,"ec-1-5"
60260,"ec-1-6"
60261,"ec-1-6"
60265,"ec-1-6"
60269,"ec-1-6"
60284,"ec-1-6"
60287,"ec-1-6"
60295,"ec-2-1"
60317,"ec-1-6"
60318,"ec-2-1"
60322,"ec-2-1"
60330,"ec-1-6"
60335,"ec-2-1"
60338,"ec-1-6"
60340,"ec-2-2"
60343,"ec-1-5"
60345,"ec-1-6"
60351,"ec-2-1"
60352,"ec-1-6"
60365,"ec-1-6"
60366,"ec-2-2"
60372,"ec-2-1"
60374,"ec-1-5"
60377,"ec-1-5"
60379,"ec-1-5"
60383,"ec-1-5"
60385,"ec-1-6"
60389,"ec-2-1"
60390,"ec-1-6"
60393,"ec-1-6"
60403,"ec-2-1"
60404,"ec-1-6"
60407,"ec-1-2"
60410,"ec-1-6"
60414,"ec-1-6"
60418,"ec-1-6"
60430,"ec-1-6"
60431,"ec-1-6"
60434,"ec-1-6"
60438,"ec-1-6"
60466,"ec-1-6"
60470,"ec-1-2"
60472,"ec-1-6"
60475,"ec-1-6"
60476,"ec-1-6"
60479,"ec-1-6"
60481,"ec-1-5"
60483,"ec-1-6"
60492,"ec-1-6"
60499,"ec-1-6"
60504,"ec-1-6"
60506,"ec-1-6"
60511,"ec-1-6"
60512,"ec-1-6"
60517,"ec-1-6"
60518,"ec-1-5"
60520,"ec-2-1"
60529,"ec-2-1"
60536,"ec-1-6"
60538,"ec-1-6"
60549,"ec-1-6"
60556,"ec-1-6"
60557,"ec-1-6"
60558,"ec-1-6"
60559,"ec-1-6"
60561,"ec-2-2"
60563,"ec-1-6"
60564,"ec-2-1"
60565,"ec-1-6"
60567,"ec-1-5"
60569,"ec-1-6"
60575,"ec-1-6"
60580,"ec-1-6"
60581,"ec-1-6"
60584,"ec-2-1"
60585,"ec-1-6"
60592,"ec-1-6"
60614,"ec-1-6"
60615,"ec-1-6"
60616,"ec-1-6"
60621,"ec-1-6"
60624,"ec-1-6"
60627,"ec-1-6"
60628,"ec-1-6"
60629,"ec-1-6"
60632,"ec-1-5"
60635,"ec-1-6"
60639,"ec-1-6"
60641,"ec-1-6"
60644,"ec-1-6"
60650,"ec-1-6"
60651,"ec-1-6"
60659,"ec-1-6"
60662,"ec-1-6"
60667,"ec-2-1"
60673,"ec-1-6"
60680,"ec-1-5"
60685,"ec-1-6"
60686,"ec-1-5"
60688,"ec-1-6"
60691,"ec-1-6"
60692,"ec-1-6"
60693,"ec-1-6"
60694,"ec-1-6"
60711,"ec-1-6"
60717,"ec-1-6"
60723,"ec-1-6"
60739,"ec-1-6"
60740,"ec-1-6"
60748,"ec-1-6"
60749,"ec-1-6"
60751,"ec-1-6"
60755,"ec-1-6"
60770,"ec-1-5"
60772,"ec-1-6"
60779,"ec-1-6"
60780,"ec-1-6"
60788,"ec-1-6"
60789,"ec-1-6"
60793,"ec-1-5"
60794,"ec-1-6"
60796,"ec-1-6"
60803,"ec-1-6"
60808,"ec-1-6"
60809,"ec-1-6"
60811,"ec-1-6"
60817,"ec-2-2"
60821,"ec-2-1"
60825,"ec-1-6"
60839,"ec-1-6"
60840,"ec-1-6"
60845,"ec-1-6"
60848,"ec-1-5"
60862,"ec-1-6"
60865,"ec-1-6"
60871,"ec-2-1"
60884,"ec-1-6"
60889,"ec-1-6"
60895,"ec-1-6"
60900,"ec-2-1"
60902,"ec-1-6"
60903,"ec-1-6"
60906,"ec-1-5"
60907,"ec-1-6"
60910,"ec-1-3"
60915,"ec-1-6"
60916,"ec-1-6"
60919,"ec-1-6"
60926,"ec-1-6"
60937,"ec-2-2"
60938,"ec-2-2"
60973,"ec-1-6"
60986,"ec-1-6"
60991,"ec-2-1"
60994,"ec-1-6"
60996,"ec-1-6"
61001,"ec-1-1"
61002,"ec-2-2"
61007,"ec-1-5"
61011,"ec-1-6"
61016,"ec-1-6"
61024,"ec-1-6"
61026,"ec-1-6"
61034,"ec-1-6"
61039,"ec-1-6"
61041,"ec-1-6"
61059,"ec-1-6"
61062,"ec-1-6"
61070,"ec-1-6"
61078,"ec-1-6"
61080,"ec-1-6"
61083,"ec-1-5"
61088,"ec-1-6"
61089,"ec-1-5"
61093,"ec-1-6"
61097,"ec-1-6"
61106,"ec-1-6"
61107,"ec-2-2"
61112,"ec-1-6"
61114,"ec-1-6"
61117,"ec-1-6"
61124,"ec-1-6"
61126,"ec-1-6"
61139,"ec-1-3"
61140,"ec-1-6"
61143,"ec-1-6"
61145,"ec-1-6"
61154,"ec-1-6"
61155,"ec-2-2"
61156,"ec-1-6"
61160,"ec-1-5"
61173,"ec-1-6"
61183,"ec-2-2"
61184,"ec-1-6"
61187,"ec-1-1"
61195,"ec-1-6"
61202,"ec-1-6"
61204,"ec-1-6"
61214,"ec-1-3"
61224,"ec-2-1"
61230,"ec-1-5"
61234,"ec-1-2"
61238,"ec-1-6"
61243,"ec-1-1"
61246,"ec-1-6"
61247,"ec-1-6"
61248,"ec-1-6"
61253,"ec-1-6"
61256,"ec-1-5"
61260,"ec-1-6"
61261,"ec-1-5"
61263,"ec-1-6"
61267,"ec-1-6"
61275,"ec-1-6"
61277,"ec-1-6"
61279,"ec-1-6"
61280,"ec-1-6"
61283,"ec-1-5"
61285,"ec-1-6"
61287,"ec-1-6"
61290,"ec-1-6"
61291,"ec-1-6"
61293,"ec-1-6"
61298,"ec-1-2"
61302,"ec-1-6"
61305,"ec-1-6"
61311,"ec-2-1"
61321,"ec-2-2"
61331,"ec-1-6"
61332,"ec-2-1"
61334,"ec-1-6"
61339,"ec-1-6"
61342,"ec-1-6"
61345,"ec-1-6"
61353,"ec-1-6"
61355,"ec-1-6"
61358,"ec-1-6"
61360,"ec-2-1"
61363,"ec-1-6"
61368,"ec-1-2"
61378,"ec-1-6"
61392,"ec-1-6"
61395,"ec-1-6"
61399,"ec-1-6"
61402,"ec-1-6"
61405,"ec-1-5"
61415,"ec-1-6"
61425,"ec-1-6"
61426,"ec-1-6"
61437,"ec-1-6"
61441,"ec-1-6"
61443,"ec-1-6"
61444,"ec-1-6"
61448,"ec-1-6"
61452,"ec-1-6"
61453,"ec-1-6"
61457,"ec-1-5"
61460,"ec-1-6"
61462,"ec-1-6"
61465,"ec-1-6"
61475,"ec-1-6"
61476,"ec-1-5"
61477,"ec-1-6"
61478,"ec-1-5"
61480,"ec-1-6"
61482,"ec-1-6"
61489,"ec-1-5"
61493,"ec-2-2"
61498,"ec-1-6"
61503,"ec-1-6"
61504,"ec-1-6"
61509,"ec-1-6"
61510,"ec-1-6"
61513,"ec-1-5"
61527,"ec-1-4"
61528,"ec-1-6"
61530,"ec-1-5"
61532,"ec-1-6"
61541,"ec-1-5"
61544,"ec-1-6"
61546,"ec-1-6"
61549,"ec-1-6"
61550,"ec-1-5"
61556,"ec-1-6"
61557,"ec-1-6"
61560,"ec-1-6"
61563,"ec-2-1"
61568,"ec-2-1"
61575,"ec-1-6"
61576,"ec-1-6"
61577,"ec-1-6"
61578,"ec-1-6"
61584,"ec-1-5"
61590,"ec-1-5"
61591,"ec-1-6"
61596,"ec-2-2"
61599,"ec-1-6"
61601,"ec-1-6"
61603,"ec-1-6"
61605,"ec-2-2"
61607,"ec-1-6"
61615,"ec-1-6"
61617,"ec-1-6"
61628,"ec-1-2"
61629,"ec-1-6"
61631,"ec-1-6"
61638,"ec-1-1"
61648,"ec-1-6"
61659,"ec-1-2"
61660,"ec-2-1"
61662,"ec-1-6"
61666,"ec-1-6"
61671,"ec-1-6"
61679,"ec-1-6"
61681,"ec-1-6"
61685,"ec-1-6"
61686,"ec-1-6"
61690,"ec-1-6"
61692,"ec-1-6"
61694,"ec-1-1"
61696,"ec-1-6"
61697,"ec-1-6"
61700,"ec-1-5"
61703,"ec-1-6"
61704,"ec-1-5"
61706,"ec-1-6"
61707,"ec-2-1"
61715,"ec-1-6"
61718,"ec-1-6"
61719,"ec-2-2"
61728,"ec-1-2"
61733,"ec-1-6"
61736,"ec-1-5"
61737,"ec-1-6"
61738,"ec-1-6"
61740,"ec-1-5"
61748,"ec-1-5"
61749,"ec-1-6"
61754,"ec-1-6"
61762,"ec-1-6"
61764,"ec-1-6"
61766,"ec-1-6"
61767,"ec-1-6"
61768,"ec-1-6"
61773,"ec-1-2"
61777,"ec-1-6"
61778,"ec-1-6"
61784,"ec-2-1"
61785,"ec-1-6"
61787,"ec-1-6"
61788,"ec-2-2"
61800,"ec-1-3"
61801,"ec-1-6"
61807,"ec-1-6"
61808,"ec-1-6"
61813,"ec-1-6"
61821,"ec-1-6"
61823,"ec-1-6"
61824,"ec-1-6"
61828,"ec-1-6"
61831,"ec-1-6"
61838,"ec-1-6"
61843,"ec-1-6"
61845,"ec-1-2"
61847,"ec-1-6"
61852,"ec-1-6"
61853,"ec-1-6"
61857,"ec-1-5"
61858,"ec-1-6"
61863,"ec-2-2"
61864,"ec-1-6"
61865,"ec-1-6"
61877,"ec-1-6"
